Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,Neighborhood,HouseStyle,GarageType,ExterQual,KitchenQual,CentralAir,LotFrontage,MasVnrArea,SalePrice
1120,10213,9,7,1977,2012,1061,748,0,748,2,1,3,8,1,1,275,260,192,0,BrkSide,1.5Fin,Detchd,TA,Gd,Y,,80.0,122413.0
1121,10183,1,7,1978,1984,947,464,0,469,2,1,2,5,2,3,879,120,138,0,Somerst,1Story,CarPort,TA,Ex,Y,84.65214111033052,0.0,121730.0
1122,10601,4,8,1942,1987,404,1565,831,2413,2,1,2,4,0,2,614,272,15,0,SawyerW,1Story,Attchd,TA,Gd,Y,74.5939818453194,329.0,219354.0
1123,17076,1,5,1996,2009,1416,303,0,318,1,0,5,10,1,1,291,0,0,0,OldTown,1.5Fin,Attchd,TA,TA,Y,,82.0,141412.0
1124,10736,6,7,2016,2019,1872,997,153,1146,3,1,5,7,1,2,473,0,0,0,OldTown,1.5Fin,CarPort,Gd,Ex,Y,71.04223754833684,0.0,277905.0
1125,8122,4,8,1930,1945,700,1438,569,1989,3,1,5,8,0,0,0,189,0,0,NAmes,2Story,Attchd,TA,TA,Y,74.45243704373432,392.0,173546.0
1126,13169,5,9,1998,2021,1435,1251,0,1244,3,1,3,7,2,0,0,0,0,0,Gilbert,2Story,,Ex,Fa,Y,61.658992707479214,113.0,156835.0
1127,14411,5,3,1916,1976,713,1002,0,994,1,0,3,6,1,2,525,0,0,0,OldTown,2Story,Attchd,TA,Fa,Y,46.47242614226552,0.0,206288.0
1128,5480,9,3,1991,2012,1103,732,0,738,2,1,4,8,2,3,618,0,0,0,NAmes,2Story,Detchd,Gd,TA,Y,82.25230636318408,0.0,208796.0
1129,11372,1,4,1982,1982,1653,1280,944,2204,3,1,2,7,1,1,327,0,77,0,Mitchel,1Story,Attchd,TA,TA,Y,35.50187220094561,0.0,223840.0
1130,11854,2,5,2009,2009,841,774,0,770,1,0,5,8,1,0,0,20,0,0,Timber,SFoyer,,Gd,Gd,Y,49.51244409711181,377.0,142816.0
1131,7950,6,1,1953,1977,1044,1251,0,1264,1,1,2,5,0,0,0,0,189,0,Timber,1Story,BuiltIn,Ex,Fa,Y,,341.0,116325.0
1132,15526,5,7,1961,1970,329,1203,0,1196,3,1,1,4,0,2,725,0,85,0,Mitchel,2Story,,Gd,Gd,Y,51.3222013457993,249.0,241993.0
1133,8433,7,9,1986,2001,784,1207,1228,2431,2,1,3,8,2,3,782,150,14,0,SawyerW,SLvl,Detchd,Fa,TA,Y,70.39135228783012,0.0,254143.0
1134,9416,3,8,1931,1946,287,906,0,888,1,0,4,6,1,2,755,158,0,0,NWAmes,2Story,,Gd,Ex,Y,73.2422361241571,0.0,168056.0
1135,8356,3,5,1939,1996,1221,1923,0,1936,3,1,1,3,2,2,590,0,0,0,BrkSide,SLvl,Attchd,Gd,Gd,Y,57.67376594421203,8.0,175587.0
1136,9011,10,4,1912,1983,1382,1286,0,1305,2,1,2,6,0,2,543,0,0,0,NAmes,1Story,Detchd,Gd,Ex,Y,71.21361940624249,319.0,221879.0
1137,5776,2,7,2022,2022,961,1044,331,1379,1,0,3,6,0,2,574,0,0,0,Somerst,1Story,Detchd,Gd,TA,Y,70.91941010977204,184.0,126377.0
1138,5034,3,5,1983,2011,1164,1250,637,1868,1,0,5,7,0,2,503,0,129,0,Somerst,SLvl,,Ex,TA,N,44.90715347519746,37.0,131526.0
1139,16946,10,7,1934,1939,919,855,1230,2098,3,1,1,6,0,3,847,0,0,0,CollgCr,1Story,Attchd,TA,TA,Y,82.0243526788974,210.0,318067.0
1140,6381,1,1,1904,1919,1346,1003,1074,2082,3,0,3,6,0,2,720,153,0,0,Timber,1.5Fin,BuiltIn,Gd,Gd,Y,25.321120806154617,0.0,135878.0
1141,6023,5,1,1972,1991,1101,2058,0,2068,2,1,2,6,2,3,732,205,0,0,Timber,1Story,,TA,TA,Y,,0.0,184168.0
1142,3784,5,3,1928,2007,255,858,843,1689,3,0,2,4,2,1,301,152,6,0,Mitchel,1.5Fin,Attchd,Gd,Ex,Y,81.74976903281097,0.0,212777.0
1143,6935,7,2,1969,1975,1425,1120,742,1871,3,1,1,6,0,1,251,183,83,0,NAmes,2Story,CarPort,Gd,Gd,Y,92.46553219980062,0.0,217126.0
1144,5275,4,2,1924,2001,894,976,400,1375,2,1,1,6,1,1,273,158,0,0,Gilbert,1Story,Attchd,TA,TA,Y,84.55739421507498,0.0,108364.0
1145,17271,3,7,1994,2004,541,754,780,1534,3,1,1,5,1,1,359,0,168,0,NridgHt,2Story,BuiltIn,Ex,TA,Y,69.05831292425162,0.0,109469.0
1146,13412,1,2,1921,1946,874,1310,660,1978,2,0,4,6,1,0,0,0,0,0,BrkSide,2Story,Attchd,Gd,Gd,Y,53.017243798183046,92.0,131748.0
1147,6800,8,4,1965,1990,289,1163,0,1167,2,0,5,8,1,3,929,0,40,0,BrkSide,1Story,Attchd,Gd,TA,Y,69.4593949521483,289.0,110102.0
1148,22047,3,2,1944,2021,550,1496,0,1513,2,1,3,8,1,1,282,0,0,0,NWAmes,2Story,Attchd,Gd,TA,Y,88.39457737016846,139.0,157607.0
1149,13262,2,6,1968,1974,1107,1458,715,2177,3,1,2,6,0,0,0,0,132,0,Sawyer,2Story,,TA,TA,Y,51.90149086384798,0.0,227994.0
1150,7864,4,8,1990,2022,1140,1492,227,1707,2,1,2,7,2,3,726,0,0,0,SawyerW,1Story,BuiltIn,TA,Ex,Y,73.45454597916536,0.0,273450.0
1151,3295,3,4,1988,2013,1172,801,801,1620,3,1,5,10,0,0,0,0,81,0,OldTown,1.5Fin,Attchd,TA,Gd,Y,30.175772581992724,261.0,195787.0
1152,22390,1,5,1971,2015,1051,1393,902,2300,2,0,1,3,1,0,0,48,0,0,NWAmes,1Story,,Gd,Gd,Y,52.215636771901345,0.0,191596.0
1153,5136,3,4,2018,2021,772,1402,0,1418,3,0,1,3,1,2,529,31,0,0,NAmes,1Story,Detchd,Gd,Ex,Y,51.10931954412937,31.0,157346.0
1154,4637,2,3,1900,1962,1028,761,0,756,2,1,2,5,2,0,0,0,0,0,Mitchel,2Story,CarPort,Gd,Gd,Y,106.96769898510131,0.0,184921.0
1155,13480,8,5,1983,1985,875,1028,0,1044,1,0,5,10,0,0,0,14,0,0,Gilbert,2Story,Attchd,TA,Fa,Y,40.576312699832364,0.0,169798.0
1156,23763,6,9,1943,1994,399,596,0,587,1,0,2,6,2,3,890,0,142,0,Mitchel,SLvl,Attchd,TA,Gd,Y,78.76817373281455,0.0,201203.0
1157,15579,9,8,1986,1989,741,1404,280,1687,1,0,1,6,1,0,0,16,0,0,Timber,1Story,Detchd,Gd,Fa,Y,105.07839752422511,0.0,191638.0
1158,11221,8,8,1995,2020,1405,1402,0,1407,2,1,3,7,1,2,570,0,144,0,SawyerW,1Story,Attchd,TA,Gd,Y,92.11909260509272,478.0,279025.0
1159,11360,10,8,1974,1984,1685,1693,0,1692,3,1,1,6,2,1,251,0,148,0,CollgCr,1Story,Detchd,Gd,Fa,Y,103.4719034577241,146.0,367038.0
1160,12598,3,8,1938,1939,1310,1063,0,1051,2,0,3,7,1,1,185,80,180,0,SawyerW,1.5Fin,Attchd,Fa,TA,Y,106.73892822553131,244.0,175582.0
1161,12131,5,7,2010,2021,1667,1321,223,1546,2,0,4,9,0,3,876,0,0,0,NWAmes,1Story,Attchd,Gd,Gd,Y,,182.0,217320.0
1162,10021,7,8,1953,1982,1084,1525,0,1543,2,1,5,10,1,3,571,7,106,0,NWAmes,1.5Fin,Attchd,TA,TA,Y,80.45232272523577,0.0,219507.0
1163,9336,5,8,1987,1998,1746,863,0,871,2,1,4,7,1,0,0,166,137,0,Sawyer,1Story,,Gd,Gd,Y,74.2883806079208,435.0,247729.0
1164,8733,8,8,1974,1999,1871,805,0,815,3,1,1,3,0,3,1015,286,0,0,Mitchel,1.5Fin,Attchd,TA,Gd,N,80.57690765629746,0.0,290379.0
1165,6623,5,7,1928,1971,356,875,237,1110,2,0,5,7,1,0,0,0,0,0,BrkSide,2Story,Attchd,Ex,TA,Y,79.27953489280605,0.0,65443.0
1166,8004,1,1,1953,1985,1138,1017,0,1016,1,0,1,5,2,3,862,288,36,0,NridgHt,SLvl,Detchd,Gd,Gd,Y,,175.0,111730.0
1167,4549,5,4,1989,2001,1084,819,0,821,1,0,5,10,2,1,316,0,0,0,Timber,1Story,Detchd,Gd,TA,Y,76.41916486271903,113.0,116612.0
1168,8609,4,4,1915,1992,880,891,0,897,1,1,5,10,1,1,306,11,0,0,Gilbert,2Story,BuiltIn,Fa,TA,Y,49.017019692420035,242.0,109946.0
1169,6030,6,5,1998,2021,1246,1484,0,1493,2,1,1,3,0,1,326,280,75,0,CollgCr,1.5Fin,BuiltIn,Fa,Gd,Y,83.10842046890025,166.0,236760.0
1170,5759,3,6,1919,2016,1066,1113,0,1113,3,1,1,5,0,1,279,0,0,0,Timber,2Story,Attchd,Gd,TA,Y,86.07770621217085,487.0,100554.0
1171,9623,5,4,1945,1970,755,1266,0,1280,3,1,5,8,2,0,0,54,177,0,Edwards,1Story,Attchd,TA,Fa,Y,51.917009675444845,436.0,175606.0
1172,15627,2,2,1966,1986,1039,940,0,926,3,1,5,8,1,0,0,130,0,0,SawyerW,SFoyer,BuiltIn,TA,Ex,Y,51.01717852696739,222.0,163168.0
1173,12930,6,6,1964,1991,1531,915,0,916,2,0,1,4,0,0,0,124,147,0,NridgHt,1Story,,Gd,Ex,Y,90.9185591854852,0.0,150985.0
1174,4778,6,8,1957,2004,1123,1258,0,1247,3,0,1,6,0,1,244,0,0,0,Timber,1Story,Detchd,Gd,Gd,Y,,0.0,198126.0
1175,6027,5,8,1952,1991,1300,1197,656,1855,1,0,2,6,2,2,586,0,158,0,Mitchel,2Story,Attchd,Fa,TA,Y,,0.0,263045.0
1176,13046,6,7,2010,2011,939,1445,0,1439,3,1,2,4,2,1,287,164,0,0,Gilbert,2Story,Attchd,TA,Gd,Y,59.84764346104781,63.0,207002.0
1177,6045,7,6,1900,2005,1230,1644,0,1653,2,0,2,7,0,1,250,280,11,0,NWAmes,1.5Fin,Attchd,Gd,Gd,Y,75.39286469766127,0.0,217666.0
1178,8185,5,2,1980,1988,566,887,0,900,2,1,4,9,2,2,457,32,149,0,Mitchel,1Story,BuiltIn,Gd,TA,Y,,0.0,181796.0
1179,11159,1,7,1965,1987,850,1477,0,1469,3,0,5,8,0,2,597,61,128,0,Mitchel,1Story,Attchd,Gd,TA,Y,84.70998837412698,0.0,197609.0
1180,6079,8,5,1928,2006,1008,739,0,722,2,0,3,7,1,3,738,0,0,0,Somerst,2Story,Attchd,TA,Gd,Y,59.830196772640264,202.0,195151.0
1181,9340,4,6,1983,1995,539,1938,0,1935,3,1,4,8,2,1,284,0,0,0,Crawfor,1Story,Attchd,Gd,TA,Y,,0.0,219280.0
1182,5252,9,8,1969,1991,717,851,827,1680,3,0,5,8,2,2,589,0,130,0,Crawfor,SLvl,Detchd,TA,TA,Y,89.12738031973048,0.0,332656.0
1183,7040,10,8,1907,1987,1175,1412,374,1798,1,0,3,6,1,3,956,296,116,0,Gilbert,SLvl,Attchd,Gd,Gd,Y,,76.0,208412.0
1184,10177,6,3,1928,1975,1101,736,850,1599,2,0,2,5,0,2,729,0,0,0,SawyerW,2Story,Detchd,Gd,TA,N,91.1184131421042,102.0,201711.0
1185,4735,1,7,2011,2022,1372,1092,466,1571,1,0,3,8,0,2,578,0,12,0,Gilbert,1Story,BuiltIn,Ex,Gd,Y,58.67904241675828,0.0,166110.0
1186,10680,3,1,1950,1951,809,1737,0,1752,2,0,1,6,2,3,788,0,0,0,Timber,SLvl,Attchd,TA,TA,N,49.76322192438478,225.0,108926.0
1187,8885,3,1,1932,2015,1073,839,0,853,3,0,1,6,0,1,346,0,140,0,Sawyer,1Story,Detchd,Gd,Gd,Y,62.55469492106788,226.0,193842.0
1188,11170,10,7,1902,1921,781,1987,0,1983,2,0,5,7,0,3,965,0,104,0,Sawyer,1Story,Attchd,TA,Ex,Y,91.79330185700526,95.0,295259.0
1189,9794,4,9,1959,2017,1332,1147,1189,2343,3,1,4,6,1,1,286,0,160,0,Gilbert,1Story,Attchd,Gd,Gd,Y,44.04275348835827,0.0,199734.0
1190,15454,6,7,1934,1979,1526,1520,480,1993,2,0,2,6,1,2,578,99,0,0,Sawyer,1Story,Detchd,TA,Gd,Y,41.06766503391666,0.0,297450.0
1191,9415,7,5,1968,1970,1243,1303,0,1316,1,1,5,8,1,3,843,0,24,0,NridgHt,1.5Fin,Detchd,Gd,TA,Y,30.096821860595874,32.0,176772.0
1192,7541,10,8,1990,2001,1474,1323,0,1313,1,0,2,5,2,0,0,68,150,0,NAmes,2Story,BuiltIn,TA,TA,Y,42.36599642645184,0.0,229023.0
1193,9404,4,2,2007,2014,1062,608,1058,1658,3,1,1,6,1,2,551,0,87,0,Somerst,SFoyer,Detchd,TA,Gd,Y,52.64004913873849,68.0,145299.0
1194,11129,6,9,1975,1976,1372,970,0,982,1,1,4,6,1,3,723,0,0,0,BrkSide,1Story,BuiltIn,Gd,Ex,Y,72.738892099474,0.0,155495.0
1195,9132,1,6,1983,2018,1080,1604,0,1585,3,0,4,7,0,2,560,0,25,0,SawyerW,2Story,Attchd,Gd,TA,Y,44.667557072965096,414.0,192834.0
1196,9101,8,9,2008,2021,640,1019,41,1073,3,1,1,5,1,3,1050,222,0,0,SawyerW,SFoyer,Detchd,TA,Ex,Y,84.56285979858777,0.0,268173.0
1197,6762,7,2,1919,1934,1148,1202,0,1210,3,1,3,6,2,1,247,164,101,0,Mitchel,1.5Fin,Detchd,Gd,Gd,Y,70.9915227267703,447.0,255473.0
1198,6869,9,3,1972,1990,651,561,1429,2006,2,0,4,9,1,0,0,210,162,0,SawyerW,1.5Fin,Attchd,TA,TA,Y,25.0568400697394,361.0,235400.0
1199,5110,3,8,1938,1971,1985,945,0,928,3,1,3,8,2,2,488,0,99,0,Somerst,1Story,Attchd,Gd,TA,Y,,357.0,177602.0
1200,18030,2,1,1903,1946,916,1576,0,1567,1,0,2,4,0,0,0,0,0,0,SawyerW,1.5Fin,Detchd,TA,TA,N,73.11369766954597,0.0,168810.0
